── entry warnings ──
他們 學校在 山上 (easy): [pinyin-mismatch] 他們: authored "tāmen" vs computed "tāmén" (typo or multi-reading word)
他們 學校在 山上 (easy): [pinyin-mismatch] 姐姐: authored "jiějie" vs computed "jiějiě" (typo or multi-reading word)
他們 學校在 山上 (easy): [pinyin-mismatch] 高興: authored "gāoxìng" vs computed "gāoxīng" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 他們: authored "tāmen" vs computed "tāmén" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 有空: authored "yǒu kòng" vs computed "yǒukōng" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 聽音樂: authored "tīngyīnyuè" vs computed "tīngyīnlè" (typo or multi-reading word)
我們去士林夜市 (easy): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去士林夜市 (easy): [pinyin-mismatch] 我們: authored "wǒmen" vs computed "wǒmén" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 不錯: authored "bù cuò" vs computed "búcuò" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 幾個: authored "jǐge" vs computed "jīgè" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 有空: authored "yǒu kòng" vs computed "yǒukōng" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 這個: authored "zhè ge" vs computed "zhègè" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 了: authored "le" vs computed "liǎo" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 好不好: authored "hǎo bù hǎo" vs computed "hǎobuhǎo" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 怎麼: authored "zěnme" vs computed "zěnmó" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 我們: authored "wǒmen" vs computed "wǒmén" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 有一家: authored "yǒu yī jiā" vs computed "yǒuyìjiā" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 這個: authored "zhè ge" vs computed "zhègè" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 房間: authored "fáng jiān" vs computed "fángjiàn" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 桌子: authored "zhuōzi" vs computed "zhuōzǐ" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 橘子: authored "júzi" vs computed "júzǐ" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 睡覺: authored "shuì jiào" vs computed "shuìjué" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 空: authored "kòng" vs computed "kōng" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 聽音樂: authored "tīng yīnyuè" vs computed "tīngyīnlè" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 高興: authored "gāo xìng" vs computed "gāoxīng" (typo or multi-reading word)
捷運站在哪裡？ (easy): [pinyin-mismatch] 嗎: authored "ma" vs computed "má" (typo or multi-reading word)
捷運站在哪裡？ (easy): [pinyin-mismatch] 高興: authored "gāoxìng" vs computed "gāoxīng" (typo or multi-reading word)
捷運站在哪裡？ (hard): [pinyin-mismatch] 一直: authored "yī zhí" vs computed "yìzhí" (typo or multi-reading word)
捷運站在哪裡？ (hard): [pinyin-mismatch] 幾分鐘: authored "jǐ fēn zhōng" vs computed "jīfēnzhōng" (typo or multi-reading word)
捷運站在哪裡？ (medium): [pinyin-mismatch] 不會: authored "bù huì" vs computed "búhuì" (typo or multi-reading word)
捷運站在哪裡？ (medium): [pinyin-mismatch] 心裡: authored "xīnli" vs computed "xīnlǐ" (typo or multi-reading word)
捷運站在哪裡？ (medium): [pinyin-mismatch] 時間: authored "shíjiān" vs computed "shíjiàn" (typo or multi-reading word)

── distinct questions ──
他們 學校在 山上 (easy) | listening | Q: (nghe) 一起去 | ✓ 一起去 | options: 一起去 / 下課 / 做飯 / 回
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 上課 / 五分鐘 / 時間 / 緊張
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 上課 / 咖啡店 / 學校 / 時間
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 上課 / 承翰 / 時間 / 準時
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 不好意思 / 五分鐘 / 時間 / 緊張
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 不好意思 / 今天 / 時間 / 走
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 不好意思 / 咖啡店 / 時間 / 緊張
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 不好意思 / 往前 / 時間 / 請問
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 不會 / 咖啡店 / 時間 / 站
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 咖啡店 / 承翰 / 時間 / 走
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 咖啡店 / 時間 / 準時 / 走
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 多久 / 時間 / 準時 / 站
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 多久 / 時間 / 準時 / 走
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 大概 / 學校 / 時間 / 請問
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 大概 / 幫忙 / 很多 / 時間
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 大概 / 心裡 / 快 / 時間
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 婉婷 / 學校 / 很多 / 時間
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 學校 / 心裡 / 時間 / 準時
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 往前 / 心裡 / 快 / 時間
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 很多 / 捷運 / 時間 / 走
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 很多 / 時間 / 站 / 請問
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 心裡 / 時間 / 緊張 / 走
捷運站在哪裡？ (medium) | reverse | Q: time | ✓ 時間 | options: 心裡 / 時間 / 謝謝 / 走
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 上課 / 不好意思 / 今天 / 謝謝
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 上課 / 今天 / 多久 / 承翰
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 上課 / 今天 / 往前 / 緊張
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 上課 / 今天 / 承翰 / 走
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 上課 / 今天 / 請問 / 走
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 上課 / 今天 / 謝謝 / 走
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 不會 / 五分鐘 / 今天 / 咖啡店
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 不會 / 今天 / 往前 / 快
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 不會 / 今天 / 捷運 / 準時
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 五分鐘 / 今天 / 幫忙 / 捷運站
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 咖啡店 / 時間 / 緊張
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 大概 / 往前 / 快
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 婉婷 / 學校 / 緊張
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 婉婷 / 捷運 / 準時
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 學校 / 心裡 / 走
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 學校 / 承翰 / 時間
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 學校 / 捷運 / 準時
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 往前 / 很多 / 承翰
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 往前 / 心裡 / 請問
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 往前 / 捷運站 / 緊張
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 很多 / 承翰 / 走
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 很多 / 時間 / 走
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 承翰 / 準時 / 站
捷運站在哪裡？ (medium) | reverse | Q: today | ✓ 今天 | options: 今天 / 承翰 / 準時 / 請問
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 上課 / 五分鐘 / 準時 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 不會 / 多久 / 時間 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 不會 / 婉婷 / 謝謝 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 五分鐘 / 今天 / 很多 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 五分鐘 / 咖啡店 / 快 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 今天 / 咖啡店 / 大概 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 今天 / 多久 / 快 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 今天 / 快 / 捷運 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 咖啡店 / 捷運 / 請問 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 多久 / 幫忙 / 往前 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 婉婷 / 往前 / 時間 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 婉婷 / 很多 / 時間 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 婉婷 / 心裡 / 請問 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 婉婷 / 心裡 / 謝謝 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 婉婷 / 承翰 / 謝謝 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 學校 / 很多 / 緊張 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 學校 / 捷運站 / 準時 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 幫忙 / 心裡 / 準時 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 往前 / 快 / 緊張 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 心裡 / 捷運站 / 緊張 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 心裡 / 站 / 請問 / 走
捷運站在哪裡？ (medium) | reverse | Q: walk | ✓ 走 | options: 時間 / 緊張 / 謝謝 / 走
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: Chenghan / attend class / coffee shop / how long
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: Chenghan / attend class / excuse me / school
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: Chenghan / attend class / five minutes / thank
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: MRT / Wan Ting / attend class / school
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: MRT / attend class / can't / help
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: MRT / attend class / forward / help
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: MRT / attend class / heart / nervous
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: MRT / attend class / on time / thank
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: MRT / attend class / station / time
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: MRT station / attend class / fast / thank
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: MRT station / attend class / fast / today
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: Wan Ting / attend class / five minutes / thank
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: Wan Ting / attend class / how long / nervous
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: Wan Ting / attend class / nervous / time
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: a lot / attend class / can't / thank
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: a lot / attend class / five minutes / may I ask
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: a lot / attend class / nervous / school
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: a lot / attend class / nervous / thank
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / can't / coffee shop / time
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / can't / five minutes / probably
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / can't / heart / nervous
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / can't / heart / school
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / coffee shop / help / station
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / fast / heart / time
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / fast / station / time
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / five minutes / help / today
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / five minutes / may I ask / nervous
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / five minutes / on time / school
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / forward / help / thank
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / forward / how long / probably
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / help / may I ask / station
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / help / school / walk
捷運站在哪裡？ (medium) | translation | Q: 上課 | ✓ attend class | options: attend class / may I ask / on time / thank
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: MRT / MRT station / excuse me / today
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: MRT / a lot / coffee shop / excuse me
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: MRT / attend class / excuse me / forward
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: MRT station / Wan Ting / can't / excuse me
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: MRT station / coffee shop / excuse me / nervous
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: MRT station / excuse me / probably / walk
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: Wan Ting / a lot / excuse me / time
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: Wan Ting / excuse me / five minutes / how long
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: Wan Ting / excuse me / thank / walk
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: a lot / excuse me / heart / today
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: a lot / excuse me / station / time
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: attend class / excuse me / help / probably
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: attend class / excuse me / thank / today
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: can't / excuse me / heart / school
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: can't / excuse me / nervous / school
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: can't / excuse me / thank / walk
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: coffee shop / excuse me / forward / probably
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / fast / help / thank
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / fast / may I ask / school
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / fast / school / station
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / forward / probably / school
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / heart / how long / time
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / help / how long / may I ask
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / help / nervous / thank
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / how long / may I ask / time
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / how long / may I ask / walk
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / how long / probably / station
捷運站在哪裡？ (medium) | translation | Q: 不好意思 | ✓ excuse me | options: excuse me / school / today / walk
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: Chenghan / MRT / can't / walk
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: Chenghan / can't / fast / help
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: Chenghan / can't / may I ask / school
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT / Wan Ting / can't / fast
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT / a lot / can't / time
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT / can't / five minutes / station
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT / can't / help / station
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT / can't / how long / walk
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT / can't / thank / time
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT station / Wan Ting / can't / how long
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT station / attend class / can't / how long
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT station / attend class / can't / school
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT station / can't / excuse me / heart
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT station / can't / how long / station
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: MRT station / can't / how long / today
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: a lot / can't / five minutes / how long
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: a lot / can't / five minutes / walk
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: attend class / can't / excuse me / how long
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: attend class / can't / five minutes / help
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / coffee shop / five minutes / time
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / coffee shop / forward / school
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / coffee shop / time / today
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / excuse me / fast / five minutes
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / excuse me / heart / school
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / excuse me / heart / today
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / excuse me / how long / today
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / fast / forward / walk
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / fast / on time / today
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / fast / probably / time
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / five minutes / thank / today
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / forward / may I ask / thank
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / how long / thank / time
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / may I ask / probably / walk
捷運站在哪裡？ (medium) | translation | Q: 不會 | ✓ can't | options: can't / probably / time / today
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Chenghan / MRT / five minutes / thank
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Chenghan / a lot / five minutes / thank
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Chenghan / attend class / five minutes / thank
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Chenghan / can't / fast / five minutes
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Chenghan / excuse me / five minutes / may I ask
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Chenghan / five minutes / forward / how long
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: MRT / five minutes / heart / may I ask
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: MRT / five minutes / nervous / time
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: MRT station / coffee shop / five minutes / heart
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: MRT station / excuse me / fast / five minutes
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: MRT station / five minutes / time / today
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Wan Ting / a lot / fast / five minutes
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Wan Ting / a lot / five minutes / station
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Wan Ting / coffee shop / five minutes / thank
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Wan Ting / coffee shop / five minutes / walk
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Wan Ting / excuse me / five minutes / may I ask
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: Wan Ting / five minutes / forward / nervous
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: a lot / can't / five minutes / probably
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: a lot / can't / five minutes / station
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: a lot / coffee shop / five minutes / on time
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: a lot / excuse me / fast / five minutes
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: a lot / five minutes / may I ask / walk
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: attend class / five minutes / station / thank
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: can't / five minutes / may I ask / station
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: coffee shop / five minutes / help / time
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: fast / five minutes / forward / today
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: five minutes / forward / heart / how long
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: five minutes / heart / how long / time
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: five minutes / how long / thank / walk
捷運站在哪裡？ (medium) | translation | Q: 五分鐘 | ✓ five minutes | options: five minutes / may I ask / station / thank
